gvkey,splticrm,spsdrm,spsticrm,datadate,city,conml,ggroup,gind,gsector,gsubind,idbflag,loc,naics,sic,spcindcd,spcseccd,spcsrc,state,conm,tic
004340, , , ,3/31/2013,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,4/30/2013,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,5/31/2013,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,6/30/2013,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,7/31/2013,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,8/31/2013,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,9/30/2013,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,10/31/2013,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004439,BBB+, ,A-2,1/31/2010,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,2/28/2010,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,3/31/2010,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,4/30/2010,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,5/31/2010,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,6/30/2010,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,7/31/2010,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,8/31/2010,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,9/30/2010,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,10/31/2010,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,11/30/2010,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,12/31/2010,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,1/31/2011,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,2/28/2011,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,3/31/2011,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,4/30/2011,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,5/31/2011,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,6/30/2011,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,7/31/2011,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,8/31/2011,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,9/30/2011,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,10/31/2011,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,11/30/2011,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,12/31/2011,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,1/31/2012,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,2/29/2012,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,3/31/2012,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,4/30/2012,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,5/31/2012,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,6/30/2012,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,7/31/2012,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,8/31/2012,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,9/30/2012,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,10/31/2012,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,11/30/2012,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,12/31/2012,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,1/31/2013,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,2/28/2013,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,3/31/2013,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,4/30/2013,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,5/31/2013,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,6/30/2013,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,7/31/2013,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,8/31/2013,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,9/30/2013,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,10/31/2013,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,11/30/2013,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,12/31/2013,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,1/31/2014,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,2/28/2014,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,3/31/2014,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,4/30/2014,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,5/31/2014,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004439,BBB+, ,A-2,6/30/2014,Stockholm,Ericsson,4520,452010,45,45201020,B,SWE,334220,3663,180,940, , ,ERICSSON,ERIC
004467, , , ,1/31/2010,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,2/28/2010,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,3/31/2010,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,4/30/2010,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,5/31/2010,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,6/30/2010,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,7/31/2010,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,8/31/2010,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,9/30/2010,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,10/31/2010,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,11/30/2010,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,12/31/2010,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,1/31/2011,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,2/28/2011,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,3/31/2011,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,4/30/2011,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,5/31/2011,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,6/30/2011,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,7/31/2011,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,8/31/2011,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,9/30/2011,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,10/31/2011,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,11/30/2011,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,12/31/2011,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,1/31/2012,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,2/29/2012,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,3/31/2012,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,4/30/2012,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,5/31/2012,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,6/30/2012,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,7/31/2012,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,8/31/2012,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,9/30/2012,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,10/31/2012,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,11/30/2012,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,12/31/2012,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,1/31/2013,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,2/28/2013,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,3/31/2013,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,4/30/2013,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,5/31/2013,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,6/30/2013,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,7/31/2013,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,8/31/2013,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,9/30/2013,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004467, , , ,10/31/2013,Salt Lake City,Evans & Sutherland Computer Corp,4520,452030,45,45203010,D,USA,335999,3690,220,925,C,UT,EVANS & SUTHERLAND CMP CORP,ESCC
004492, , , ,1/31/2010,Gaithersburg,Exotech Inc,4520,452030,45,45203010,D,USA,334514,3824,230,940, ,MD,EXOTECH INC,EXTC
004492, , , ,2/28/2010,Gaithersburg,Exotech Inc,4520,452030,45,45203010,D,USA,334514,3824,230,940, ,MD,EXOTECH INC,EXTC
004492, , , ,3/31/2010,Gaithersburg,Exotech Inc,4520,452030,45,45203010,D,USA,334514,3824,230,940, ,MD,EXOTECH INC,EXTC
004492, , , ,4/30/2010,Gaithersburg,Exotech Inc,4520,452030,45,45203010,D,USA,334514,3824,230,940, ,MD,EXOTECH INC,EXTC
004492, , , ,5/31/2010,Gaithersburg,Exotech Inc,4520,452030,45,45203010,D,USA,334514,3824,230,940, ,MD,EXOTECH INC,EXTC
004492, , , ,6/30/2010,Gaithersburg,Exotech Inc,4520,452030,45,45203010,D,USA,334514,3824,230,940, ,MD,EXOTECH INC,EXTC
004492, , , ,7/31/2010,Gaithersburg,Exotech Inc,4520,452030,45,45203010,D,USA,334514,3824,230,940, ,MD,EXOTECH INC,EXTC
004528, , , ,1/31/2010,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,2/28/2010,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,3/31/2010,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,4/30/2010,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,5/31/2010,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,6/30/2010,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,7/31/2010,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,8/31/2010,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,9/30/2010,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,10/31/2010,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,11/30/2010,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,12/31/2010,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,1/31/2011,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,2/28/2011,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,3/31/2011,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,4/30/2011,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,5/31/2011,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,6/30/2011,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,7/31/2011,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,8/31/2011,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,9/30/2011,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,10/31/2011,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,11/30/2011,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,12/31/2011,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,1/31/2012,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,2/29/2012,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,3/31/2012,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,4/30/2012,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,5/31/2012,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,6/30/2012,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,7/31/2012,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,8/31/2012,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,9/30/2012,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,10/31/2012,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,11/30/2012,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,12/31/2012,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,1/31/2013,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,2/28/2013,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,3/31/2013,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,4/30/2013,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,5/31/2013,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,6/30/2013,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,7/31/2013,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,8/31/2013,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,9/30/2013,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004528, , , ,10/31/2013,Warrington,FCG Inc,4520,452050,45,45205020,D,USA,334412,3672,220,925, ,PA,FCG INC,FCGN
004900, , , ,1/31/2010,Mitchel Field,Frequency Electronics Inc.,4520,452030,45,45203010,D,USA,334515,3825,230,940,B-,NY,FREQUENCY ELECTRONICS INC,FEIM
004900, , , ,2/28/2010,Mitchel Field,Frequency Electronics Inc.,4520,452030,45,45203010,D,USA,334515,3825,230,940,B-,NY,FREQUENCY ELECTRONICS INC,FEIM
004900, , , ,3/31/2010,Mitchel Field,Frequency Electronics Inc.,4520,452030,45,45203010,D,USA,334515,3825,230,940,B-,NY,FREQUENCY ELECTRONICS INC,FEIM
004900, , , ,4/30/2010,Mitchel Field,Frequency Electronics Inc.,4520,452030,45,45203010,D,USA,334515,3825,230,940,B-,NY,FREQUENCY ELECTRONICS INC,FEIM
004900, , , ,5/31/2010,Mitchel Field,Frequency Electronics Inc.,4520,452030,45,45203010,D,USA,334515,3825,230,940,B-,NY,FREQUENCY ELECTRONICS INC,FEIM
004900, , , ,6/30/2010,Mitchel Field,Frequency Electronics Inc.,4520,452030,45,45203010,D,USA,334515,3825,230,940,B-,NY,FREQUENCY ELECTRONICS INC,FEIM
004900, , , ,7/31/2010,Mitchel Field,Frequency Electronics Inc.,4520,452030,45,45203010,D,USA,334515,3825,230,940,B-,NY,FREQUENCY ELECTRONICS INC,FEIM
004900, , , ,8/31/2010,Mitchel Field,Frequency Electronics Inc.,4520,452030,45,45203010,D,USA,334515,3825,230,940,B-,NY,FREQUENCY ELECTRONICS INC,FEIM
004900, , , ,9/30/2010,Mitchel Field,Frequency Electronics Inc.,4520,452030,45,45203010,D,USA,334515,3825,230,940,B-,NY,FREQUENCY ELECTRONICS INC,FEIM
004900, , , ,10/31/2010,Mitchel Field,Frequency Electronics Inc.,4520,452030,45,45203010,D,USA,334515,3825,230,940,B-,NY,FREQUENCY ELECTRONICS INC,FEIM
004900, , , ,11/30/2010,Mitchel Field,Frequency Electronics Inc.,4520,452030,45,45203010,D,USA,334515,3825,230,940,B-,NY,FREQUENCY ELECTRONICS INC,FEIM
004900, , , ,12/31/2010,Mitchel Field,Frequency Electronics Inc.,4520,452030,45,45203010,D,USA,334515,3825,230,940,B-,NY,FREQUENCY ELECTRONICS INC,FEIM
